id,household,age,gender
63195855,26974608,29,1
63195863,26974541,30,1
63195875,26974519,27,1
63195937,26974503,28,1
63195953,26974526,26,1
63195967,26974485,29,1
63195975,26974567,27,1
63195999,26974601,30,1
63196013,26974602,28,1
63196029,26974485,2,0
63196065,26974545,1,0
63196069,26974598,2,0
63196077,26974519,4,0
63196101,26974601,2,0
63196105,26974622,2,0
63196117,26974608,0,0
63196127,26974503,2,0
63196131,26974631,4,0
63196177,26974596,3,0
63196189,26974613,4,0
63196195,26974526,19,0
63196197,26974541,22,0
63196221,26974519,18,0
63196223,26974608,19,0
63196237,26974503,22,0
63195860,26974486,28,1
63195872,26974588,28,1
63195890,26974488,29,1
63195916,26974539,26,1
63195946,26974628,29,1
63195962,26974613,28,1
63195970,26974596,30,1
63195972,26974622,26,1
63195994,26974631,27,1
63196002,26974545,30,1
63196044,26974567,2,0
63196060,26974539,0,0
63196068,26974488,2,0
63196082,26974628,1,0
63196116,26974541,4,0
63196142,26974588,2,0
63196156,26974486,3,0
63196172,26974602,4,0
63196188,26974526,0,0
63196200,26974567,22,0
63196212,26974539,22,0
63196236,26974486,18,0
63196264,26974488,18,0
63196285,26974545,22,0
63196291,26974485,21,0
63196296,26974631,18,0
63196312,26974598,22,0
63196317,26974613,22,0
63196321,26974588,20,0
63196333,26974628,22,0
63196348,26974596,21,0
63196350,26974601,18,0
63196360,26974622,18,0
63196363,26974602,20,0
63196387,26974660,64,0
63196589,26974880,54,1
63196730,26974848,57,0
63196886,26975088,8,1
63196889,26974985,9,1
63197012,26975083,9,1
63197102,26975108,44,1
63196641,26974871,54,1
63196671,26974848,58,1
63196740,26974871,53,0
63196752,26974883,55,0
63196776,26974817,56,0
63196875,26975108,10,1
63197052,26975088,45,1
63196570,26974901,58,1
63196603,26974817,55,1
63196678,26974883,57,1
63196738,26974880,55,0
63196780,26974901,56,0
63197068,26974985,45,1
63197083,26975083,42,1
63197225,26975108,15,0
63197341,26975088,13,0
63197395,26974985,15,0
63197497,26975108,41,0
63197511,26975083,39,0
63197539,26974985,42,0
63197583,26975265,84,1
63197611,26975199,83,1
63197627,26975163,81,1
63197308,26975083,17,0
63197478,26975088,41,0
63197592,26975309,82,1
63197626,26975328,82,1
63197767,26975309,77,0
63197676,26975230,83,1
63197738,26975283,80,1
63197794,26975328,76,0
63197832,26975283,78,0
63197874,26975230,77,0
63197884,26975163,75,0
63197896,26975199,78,0
63197910,26975265,77,0
63197960,26975333,73,1
63198197,26975378,73,0
63198237,26975333,72,0
63198311,26975613,71,1
63198389,26975657,67,1
63198094,26975378,75,1
63198296,26975570,68,1
63198421,26975677,67,1
63198451,26975564,70,1
63198571,26975677,57,0
63198607,26975570,58,0
63198701,26975700,16,1
63198705,26975775,16,1
63198751,26975697,18,1
63198494,26975613,60,0
63198508,26975564,59,0
63198590,26975657,57,0
63198692,26975865,18,1
63198706,26975860,15,1
63198797,26975870,15,1
63198876,26975870,57,1
63198897,26975775,56,1
63198926,26975697,56,1
63198946,26975860,57,1
63198993,26975865,55,1
63199013,26975700,57,1
63199125,26975775,53,0
63199177,26975860,54,0
63199225,26976022,13,1
63199321,26975979,11,1
63199361,26975902,10,1
63199365,26975948,12,1
63199413,26976022,49,1
63199441,26975988,48,1
63199481,26975948,50,1
63199505,26975952,50,1
63199545,26975979,51,1
63199617,26975988,16,0
63199629,26975979,15,0
63199729,26975952,13,0
63199234,26975991,13,1
63199314,26976011,10,1
63199354,26975944,12,1
63199426,26976049,48,1
63199438,26975914,52,1
63199450,26975991,52,1
63199494,26976011,51,1
63199554,26975910,49,1
63199594,26975991,14,0
63199650,26976022,15,0
63199694,26975944,13,0
63199702,26976049,15,0
63199734,26975910,14,0
63199746,26975948,15,0
63199766,26976022,9,0
63199039,26975870,50,0
63199051,26975697,54,0
63199091,26975700,51,0
63199183,26975865,52,0
63199227,26975957,10,1
63199279,26975914,14,1
63199379,26975988,14,1
63199383,26975987,11,1
63199443,26975957,49,1
63199539,26975987,49,1
63199683,26975914,13,0
63199767,26975902,8,0
63199288,26975910,10,1
63199292,26976049,10,1
63199388,26975952,12,1
63199460,26975902,49,1
63199492,26975944,48,1
63199580,26975957,13,0
63199584,26975902,13,0
63199760,26975987,14,0
63199764,26976011,14,0
63199807,26976011,11,0
63199809,26975987,8,0
63199815,26975910,10,0
63199907,26975979,11,0
63199937,26975957,8,0
63199947,26975991,11,0
63199955,26976022,8,0
63199979,26975988,4,0
63200039,26975948,6,0
63199786,26975914,11,0
63199796,26975944,11,0
63199846,26975948,9,0
63199850,26975952,11,0
63199874,26976049,10,0
63199890,26975988,8,0
63199978,26975910,4,0
63200002,26975987,7,0
63200024,26976011,8,0
63200066,26975914,8,0
63200078,26975902,5,0
63200088,26976049,5,0
63200181,26975988,45,0
63200281,26975991,47,0
63200297,26975957,46,0
63200593,26976212,57,0
63200669,26976223,58,0
63200106,26975952,4,0
63200114,26975957,7,0
63200158,26975948,49,0
63200246,26976049,47,0
63200310,26975902,46,0
63200338,26976197,58,1
63200446,26976214,58,1
63200450,26976111,62,1
63200482,26976182,59,1
63200542,26976113,56,0
63200151,26975914,46,0
63200155,26976011,49,0
63200291,26975987,49,0
63200303,26975979,46,0
63200311,26975952,45,0
63200363,26976212,60,1
63200427,26976113,60,1
63200619,26976068,57,0
63200100,26975944,7,0
63200112,26975979,4,0
63200116,26975991,5,0
63200196,26975944,48,0
63200216,26975910,49,0
63200316,26976022,49,0
63200344,26976223,58,1
63200432,26976079,59,1
63200440,26976068,59,1
63200536,26976182,54,0
63200540,26976214,58,0
63200548,26976111,54,0
63200552,26976079,55,0
63200620,26976197,55,0
63200735,26976386,14,1
63200791,26976275,14,1
63200841,26976323,11,1
63200857,26976322,13,1
63200863,26976353,15,1
63200871,26976312,12,1
63200931,26976353,19,1
63200810,26976380,12,1
63201089,26976323,17,1
63201221,26976275,14,0
63201437,26976322,15,0
63201497,26976323,15,0
63201621,26976323,43,0
63201637,26976322,40,0
63200982,26976386,15,1
63201062,26976275,15,1
63201286,26976322,17,0
63201586,26976275,44,0
63201071,26976380,17,1
63201315,26976312,15,0
63201319,26976353,15,0
63201363,26976275,11,0
63201531,26976380,11,0
63201571,26976353,44,0
63201675,26976380,42,0
63201072,26976312,16,1
63201088,26976322,15,1
63201164,26976386,15,0
63201284,26976380,13,0
63201288,26976323,15,0
63201456,26976386,14,0
63201464,26976353,12,0
63201528,26976312,13,0
63201552,26976386,40,0
63201745,26976650,18,1
63201837,26976746,17,1
63201871,26976791,21,1
63201919,26976809,18,1
63201993,26976749,41,1
63202015,26976791,41,1
63201740,26976312,43,0
63201786,26976749,19,1
63201824,26976743,20,1
63201836,26976738,19,1
63201838,26976732,18,1
63201864,26976719,21,1
63201866,26976765,20,1
63201882,26976737,20,1
63201950,26976746,42,1
63201984,26976737,43,1
63201988,26976743,44,1
63202010,26976738,40,1
63202012,26976732,40,1
63202022,26976765,40,1
63202028,26976719,41,1
63202101,26976809,43,1
63202143,26976746,26,0
63202233,26976732,26,0
63202265,26976738,22,0
63202375,26976650,41,0
63202096,26976650,41,1
63202146,26976765,26,0
63202192,26976791,23,0
63202200,26976749,25,0
63202208,26976719,25,0
63202214,26976743,22,0
63202276,26976737,22,0
63202288,26976650,22,0
63202300,26976809,22,0
63202376,26976719,41,0
63202559,26976988,44,1
63202591,26976965,43,1
63202667,26977024,40,1
63202739,26976904,14,0
63202747,26976965,17,0
63202807,26976958,17,0
63202983,26976856,9,0
63203019,26976953,9,0
63203095,26976904,43,0
63202408,26976791,41,0
63202428,26976738,42,0
63202436,26976746,44,0
63202684,26976877,40,1
63202748,26977024,16,0
63202788,26976941,14,0
63202816,26976856,13,0
63202900,26976893,11,0
63202992,26977024,9,0
63203000,26976968,9,0
63203056,26976877,11,0
63203124,26976965,42,0
63202409,26976743,42,0
63202433,26976809,43,0
63202449,26976732,44,0
63202537,26976843,41,1
63202545,26976941,40,1
63202601,26976893,42,1
63202653,26976958,42,1
63202677,26976968,42,1
63202697,26976893,15,0
63202753,26976988,14,0
63202773,26976968,15,0
63202797,26976843,16,0
63202941,26976941,9,0
63202957,26976904,13,0
63203109,26976843,42,0
63203177,26976893,41,0
63202402,26976765,41,0
63202442,26976749,44,0
63202458,26976737,40,0
63202570,26976856,42,1
63202590,26976904,42,1
63202594,26976953,43,1
63202842,26976953,17,0
63202870,26976877,15,0
63202914,26976843,10,0
63202990,26976965,11,0
63202998,26976958,13,0
63203038,26976988,9,0
63203110,26976968,43,0
63203138,26976941,40,0
63203202,26977024,40,0
63203222,26976958,39,0
63203226,26976988,40,0
63203295,26977065,17,1
63203313,26977174,19,1
63203345,26977074,16,1
63203441,26977200,18,1
63203477,26977174,46,1
63203567,26977065,46,1
63203631,26977074,47,1
63203244,26976953,39,0
63203254,26976856,40,0
63203258,26976877,41,0
63203380,26977099,17,1
63203500,26977200,45,1
63203564,26977099,46,1
63203660,26977200,19,0
63203761,26977099,16,0
63203777,26977174,17,0
63203807,26977074,19,0
63203933,26977099,40,0
63203945,26977074,40,0
63203700,26977065,18,0
63203856,26977174,38,0
63203870,26977200,37,0
63203934,26977065,38,0
63204063,26977352,83,1
63204141,26977306,84,1
63204203,26977443,14,1
63204245,26977410,14,1
63204253,26977472,13,1
63204261,26977508,12,1
63204275,26977488,13,1
63204281,26977425,12,1
63204349,26977453,12,1
63204369,26977410,8,1
63204383,26977508,12,1
63204389,26977425,10,1
63204437,26977433,10,1
63204186,26977453,12,1
63204194,26977408,11,1
63204200,26977463,13,1
63204228,26977492,13,1
63204272,26977433,14,1
63204336,26977463,8,1
63204398,26977472,10,1
63204400,26977488,11,1
63204434,26977443,9,1
63204463,26977472,45,1
63204493,26977488,46,1
63204507,26977443,49,1
63204531,26977453,48,1
63204575,26977463,46,1
63204609,26977453,10,0
63204613,26977443,9,0
63204669,26977433,9,0
63204707,26977472,7,0
63204735,26977508,11,0
63204450,26977408,11,1
63204456,26977492,8,1
63204508,26977410,45,1
63204512,26977492,49,1
63204538,26977408,48,1
63204558,26977433,48,1
63204562,26977508,45,1
63204580,26977425,46,1
63204610,26977488,8,0
63204624,26977492,11,0
63204626,26977463,7,0
63204668,26977425,9,0
63204706,26977408,11,0
63204712,26977410,7,0
63204772,26977660,60,1
63204777,26977604,64,1
63204854,26977684,64,1
63204868,26977603,64,1
63204878,26977690,63,1
63204883,26977613,63,1
63204891,26977543,63,1
63204916,26977514,63,1
63204930,26977603,63,0
63204957,26977604,61,0
63204963,26977613,62,0
63204985,26977684,61,0
63204986,26977660,63,0
63205061,26977514,60,0
63205062,26977543,61,0
63205066,26977690,60,0
63205378,26978023,46,1
63205588,26978017,35,0
63205319,26977927,46,1
63205325,26977926,47,1
63205349,26978017,47,1
63205463,26977926,34,0
63205580,26978023,34,0
63205673,26978035,76,1
63205539,26977927,36,0
63205686,26978143,72,1
63205692,26978078,76,1
63205779,26978035,69,0
63205827,26978078,68,0
63205831,26978143,69,0
63205887,26978275,30,1
63205896,26978298,31,1
63205906,26978216,33,1
63205920,26978311,33,1
63205927,26978302,31,1
63205930,26978234,32,1
63205939,26978223,30,1
63205965,26978198,31,1
63206039,26978216,74,1
63206081,26978234,73,1
63206087,26978223,75,1
63206137,26978286,74,1
63206161,26978216,69,0
63206179,26978286,68,0
63206245,26978198,65,0
63206265,26978311,68,0
63206271,26978234,67,0
63206275,26978275,68,0
63206000,26978286,29,1
63206030,26978302,74,1
63206042,26978275,73,1
63206066,26978298,74,1
63206084,26978198,71,1
63206138,26978311,72,1
63206226,26978298,68,0
63206258,26978302,68,0
63206292,26978223,66,0
63206456,26978580,25,1
63206501,26978458,24,1
63206643,26978458,50,0
63206659,26978511,50,0
63206689,26978580,49,0
63206562,26978511,22,1
63206590,26978466,21,1
63206672,26978466,49,0
63206877,26978667,51,0
63206899,26978822,66,1
63207001,26978790,63,1
63207109,26978822,61,0
63207143,26978763,57,0
63206952,26978763,63,1
63206996,26978774,63,1
63207128,26978790,61,0
63207142,26978774,61,0
63207178,26978922,65,1
63207252,26978939,65,1
63207297,26979038,61,1
63207335,26978902,64,1
63207365,26978939,59,0
63207535,26978922,61,0
63207555,26979189,26,1
63207575,26979116,25,1
63207593,26979179,25,1
63207296,26978896,65,1
63207448,26979038,60,0
63207526,26978902,58,0
63207536,26978896,59,0
63207600,26979230,24,1
63207659,26979273,24,1
63207685,26979249,24,1
63207719,26979255,25,1
63207773,26979116,57,0
63207783,26979092,60,0
63207785,26979230,58,0
63207833,26979140,60,0
63207847,26979217,57,0
63207899,26979179,57,0
63207620,26979140,23,1
63207682,26979217,23,1
63207708,26979186,24,1
63207738,26979092,26,1
63207764,26979249,61,0
63207814,26979255,57,0
63207874,26979273,58,0
63207933,26979186,60,0
63207963,26979316,70,1
63208055,26979329,71,1
63208059,26979361,70,1
63208077,26979376,71,1
63208097,26979283,70,1
63208191,26979346,64,0
63208257,26979361,65,0
63207934,26979189,57,0
63208010,26979346,67,1
63208118,26979395,70,1
63208184,26979316,61,0
63208190,26979283,65,0
63208236,26979376,63,0
63208282,26979329,64,0
63208303,26979395,62,0
63208359,26979583,59,1
63208437,26979508,58,1
63208457,26979594,59,1
63208571,26979583,60,1
63208621,26979594,59,1
63208378,26979470,61,1
63208394,26979466,59,1
63208470,26979546,58,1
63208616,26979508,57,1
63208652,26979466,57,1
63208656,26979470,59,1
63208666,26979546,61,1
63208698,26979720,70,1
63208775,26979699,74,1
63208777,26979831,72,1
63208785,26979686,73,1
63208787,26979742,70,1
63208817,26979795,70,1
63208891,26979795,61,0
63208899,26979742,65,0
63208911,26979831,65,0
63208920,26979699,65,0
63209298,26980411,74,1
63208953,26979686,61,0
63208975,26979720,62,0
63209167,26980166,34,1
63209225,26980044,31,1
63209581,26980268,75,0
63209706,26980464,65,1
63209721,26980428,61,1
63209467,26980411,76,0
63209542,26980366,72,0
63209592,26980296,74,0
63210027,26980937,5,1
63209398,26980268,75,1
63209434,26980366,74,1
63210014,26980758,5,1
63209450,26980296,74,1
63210098,26980921,8,1
63210158,26980838,5,1
63210212,26980758,37,1
63210282,26980838,37,1
63210468,26980921,0,0
63210245,26980937,35,1
63210315,26980921,36,1
63210441,26980758,4,0
63210479,26980937,1,0
63210481,26980838,2,0
63210648,26980838,28,0
63210732,26980758,29,0
63210744,26980937,29,0
63210784,26981113,16,1
63210804,26981006,16,1
63210838,26980998,14,1
63210870,26981061,16,1
63210888,26981016,14,1
63210916,26981090,16,1
63210972,26981118,19,1
63210653,26980921,31,0
63210761,26981092,15,1
63210787,26981070,17,1
63210793,26981127,18,1
63210823,26981118,18,1
63210887,26981008,14,1
63210963,26981092,19,1
63210987,26981008,22,1
63210995,26981127,21,1
63211046,26981061,20,1
63211110,26981006,21,1
63211142,26981090,23,1
63211156,26981092,55,0
63211172,26981070,52,0
63211192,26981061,54,0
63211272,26981113,55,0
63211025,26981113,23,1
63211097,26981016,22,1
63211117,26981070,20,1
63211121,26980998,22,1
63211157,26981090,54,0
63211213,26981006,54,0
63211217,26981118,54,0
63211227,26981127,54,0
63211233,26981008,53,0
63211267,26980998,53,0
63211323,26981016,53,0
63211384,26981168,62,1
63211410,26981162,61,1
63211456,26981208,64,1
63211462,26981147,61,1
63211509,26981162,58,0
63211532,26981168,58,0
63211553,26981208,60,0
63211563,26981147,58,0
63211713,26981439,29,1
63211995,26981922,40,1
63212013,26981903,44,1
63212150,26981903,33,0
63212320,26982142,3,1
63212336,26982097,3,1
63212350,26982117,0,1
63212374,26982040,1,1
63212404,26982065,0,1
63212418,26981967,2,1
63212237,26981922,33,0
63212323,26982049,3,1
63212335,26982094,2,1
63212367,26982084,3,1
63212375,26982105,0,1
63212405,26981980,3,1
63212415,26981961,0,1
63212435,26982102,0,1
63212457,26982024,3,1
63212461,26981974,1,1
63212485,26982060,3,1
63212559,26982040,46,1
63212595,26981967,43,1
63212604,26982142,44,1
63212670,26982049,43,1
63212679,26982060,45,1
63212694,26982024,33,0
63212715,26982097,31,0
63212730,26982117,30,0
63212778,26982102,33,0
63212817,26981961,33,0
63212865,26982084,32,0
63212970,26982270,53,1
63212982,26982298,52,1
63213039,26982230,51,1
63213072,26982216,52,1
63213081,26982179,20,0
63212518,26982117,42,1
63212551,26982102,45,1
63212572,26981980,45,1
63212590,26982065,44,1
63212641,26982105,42,1
63212671,26982024,44,1
63212683,26982097,45,1
63212797,26982094,34,0
63212809,26982105,31,0
63212848,26982049,34,0
63212851,26982142,33,0
63212923,26982179,54,1
63212543,26982084,43,1
63212573,26981961,46,1
63212660,26982094,46,1
63212678,26981974,43,1
63212747,26982040,33,0
63212792,26981974,30,0
63212795,26981967,34,0
63212801,26981980,33,0
63212852,26982065,34,0
63212858,26982060,30,0
63212912,26982245,53,1
63212948,26982312,51,1
63213129,26982312,19,0
63213159,26982230,19,0
63213186,26982298,22,0
63213309,26982179,48,0
63213423,26982230,48,0
63213429,26982245,48,0
63213202,26982270,22,0
63213268,26982245,21,0
63213277,26982216,22,0
63213322,26982298,47,0
63213340,26982270,46,0
63213358,26982216,49,0
63213499,26982417,44,1
63213685,26982633,21,0
63213296,26982312,46,0
63213581,26982490,47,1
63213653,26982585,19,0
63213864,26982569,48,0
63213903,26982633,49,0
63213999,26982646,18,1
63214014,26982649,21,1
63214032,26982721,20,1
63214047,26982748,22,1
63214113,26982720,22,1
63214149,26982646,21,1
63214167,26982748,21,1
63214221,26982721,17,1
63214027,26982720,19,1
63214057,26982779,20,1
63214198,26982721,23,1
63214204,26982744,20,1
63214255,26982649,19,1
63214258,26982748,18,1
63213740,26982569,23,0
63213758,26982547,21,0
63213845,26982547,48,0
63213887,26982585,48,0
63214064,26982744,20,1
63214112,26982779,22,1
63214151,26982649,24,1
63214247,26982779,18,1
63214356,26982720,17,1
63214376,26982720,51,1
63214544,26982720,47,0
63214648,26982646,44,0
63214896,26982803,64,0
63214333,26982744,21,1
63214441,26982649,50,1
63214453,26982721,49,1
63214505,26982748,49,1
63214553,26982721,45,0
63214601,26982779,44,0
63214677,26982744,46,0
63214781,26982797,68,1
63214977,26983039,59,1
63215009,26983003,57,1
63214458,26982646,53,1
63214706,26982803,66,1
63214990,26983066,58,1
63214327,26982646,21,1
63214407,26982779,51,1
63214495,26982744,53,1
63214619,26982649,48,0
63214659,26982748,45,0
63214907,26982797,62,0
63214987,26983050,59,1
63215111,26983039,57,0
63215132,26983050,60,0
63215171,26983066,59,0
63215249,26983071,73,1
63215255,26983157,75,1
63215379,26983071,74,0
63215228,26983003,56,0
63215328,26983084,72,1
63215392,26983157,71,0
63215506,26983084,74,0
63215518,26983373,21,1
63215556,26983321,19,1
63215597,26983336,21,1
63215603,26983206,21,1
63215608,26983332,19,1
63215609,26983333,22,1
63215625,26983355,19,1
63215634,26983213,20,1
63215661,26983252,19,1
63215670,26983365,21,1
63215691,26983367,19,1
63215696,26983368,19,1
63215698,26983283,20,1
63215699,26983321,18,1
63215810,26983332,21,1
63215862,26983373,22,1
63215874,26983206,19,1
63215998,26983373,5,0
63216070,26983252,6,0
63216086,26983321,42,0
63216142,26983336,41,0
63216182,26983332,43,0
63216202,26983368,44,0
63215827,26983355,19,1
63215835,26983283,20,1
63215839,26983365,22,1
63215883,26983368,21,1
63215927,26983365,8,0
63215931,26983332,6,0
63215987,26983355,9,0
63216127,26983333,42,0
63216151,26983213,42,0
63216323,17014149,0,1
63215796,26983213,18,1
63215932,26983336,5,0
63215936,26983321,6,0
63215976,26983368,9,0
63216088,26983355,43,0
63216140,26983367,43,0
63216188,26983206,45,0
63216324,17014172,0,1
63216352,17014093,0,1
63215825,26983336,18,1
63215849,26983367,19,1
63215865,26983333,20,1
63215889,26983252,22,1
63215909,26983206,6,0
63216001,26983333,8,0
63216049,26983213,8,0
63216053,26983367,6,0
63216069,26983283,7,0
63216101,26983283,42,0
63216125,26983252,44,0
63216197,26983365,41,0
63216257,26983373,45,0
63216376,17014112,0,1
63216478,26983413,24,1
63216698,26983823,28,1
63216385,17014189,2,1
63216541,26983605,22,1
63216619,26983631,30,1
63216781,26983654,28,1
63216886,26983654,31,0
63216910,26983631,29,0
63216955,26983823,33,0
63217072,26983964,54,1
63217126,26983855,54,1
63217186,26983994,57,1
63216761,26983702,28,1
63216932,26983700,32,0
63216983,26983702,29,0
63217049,26983969,56,1
63216771,26983700,29,1
63216804,26983788,30,1
63216909,26983788,31,0
63217101,26984009,56,1
63217248,26984009,52,0
63217357,26983855,52,0
63217373,26983969,50,0
63217397,26983964,54,0
63217420,26983994,52,0
63217470,26984151,34,1
63217500,26984048,32,1
63217571,26984188,34,1
63217572,26984137,36,1
63217583,26984072,34,1
63217742,26984151,35,0
63217804,26984048,34,0
63217824,26984137,37,0
63217882,26984056,33,0
63217655,26984056,33,1
63217663,26984211,35,1
63217757,26984188,36,0
63217775,26984072,35,0
63217881,26984211,36,0
63218220,26984593,26,1
63218250,26984471,28,1
63218255,26984613,27,1
63218315,26984513,26,0
63218350,26984593,27,0
63218375,26984490,27,0
63218755,26985093,14,1
63218765,26985078,14,1
63218865,26985194,15,1
63218920,26985140,13,1
63218940,26985064,15,1
63218980,26985093,48,1
63218151,26984490,28,1
63218206,26984513,28,1
63218526,17017325,65,1
63218766,26985021,15,1
63218776,26985143,15,1
63218891,26985062,14,1
63218911,26985115,13,1
63218926,26984999,17,1
63218941,26985177,14,1
63218012,26984263,23,1
63218277,26984471,26,0
63218347,26984602,24,0
63218407,26984597,27,0
63218502,17017373,67,1
63218772,26985162,16,1
63218802,26985073,17,1
63218822,26985065,16,1
63218847,26985189,13,1
63218972,26985143,49,1
63218982,26985098,49,1
63218228,26984602,28,1
63218238,26984585,26,1
63218518,17017289,63,1
63218528,17017319,64,1
63218823,26985098,15,1
63218908,26985001,14,1
63218159,26984546,27,1
63218254,26984597,24,1
63218274,26984585,26,0
63218289,26984546,25,0
63218404,26984613,25,0
63218519,17017233,66,1
63218559,17017360,65,1
63218634,26984653,52,0
63218784,26985069,15,1
63218814,26985011,17,1
63218834,26985075,14,1
63218959,26985073,45,1
63218994,26985075,48,1
63219026,26985064,49,1
63219038,26985078,47,1
63219068,26985177,48,1
63219086,26985115,47,1
63219110,26985011,49,1
63219170,26985064,4,0
63219176,26985078,7,0
63219185,26985069,4,0
63219206,26985189,5,0
63219209,26985177,7,0
63219224,26985093,7,0
63219230,26985021,5,0
63219293,26984999,8,0
63219314,26985115,6,0
63219386,26985069,44,0
63219461,26985062,44,0
63219464,26985075,45,0
63219473,26985098,46,0
63219491,26985189,47,0
63219024,26985069,49,1
63219048,26985194,45,1
63219099,26985162,47,1
63219165,26985075,5,0
63219294,26985001,7,0
63219300,26985062,7,0
63219351,26985162,8,0
63219390,26985078,45,0
63219438,26985073,45,0
63219462,26985162,44,0
63219474,26985021,47,0
63219543,26984999,44,0
63219555,26985140,44,0
63219567,26985223,49,1
63219028,26985062,45,1
63219058,26985140,46,1
63219082,26985189,46,1
63219103,26985001,49,1
63219109,26984999,48,1
63219127,26985021,48,1
63219142,26985065,46,1
63219160,26985098,5,0
63219166,26985143,8,0
63219184,26985073,5,0
63219208,26985194,4,0
63219238,26985065,7,0
63219319,26985011,5,0
63219334,26985140,6,0
63219355,26985064,44,0
63219379,26985143,47,0
63219385,26985093,47,0
63219397,26985115,48,0
63219424,26985194,45,0
63219481,26985001,45,0
63219487,26985011,47,0
63219493,26985177,44,0
63219544,26985065,45,0
63219821,26985275,47,0
63219933,26985360,46,0
63220025,26985535,51,1
63220033,26985462,53,1
63220089,26985540,50,1
63220113,26985536,51,0
63219686,26985360,51,1
63219786,26985221,48,0
63220018,26985485,53,1
63220154,26985415,49,0
63219715,26985221,48,1
63219907,26985303,46,0
63219963,26985415,50,1
63220043,26985536,53,1
63220123,26985485,53,0
63220179,26985462,50,0
63219652,26985204,50,1
63219676,26985275,49,1
63219752,26985303,50,1
63219780,26985223,47,0
63219828,26985204,46,0
63220188,26985535,50,0
63220200,26985540,50,0
63220261,26985643,15,1
63220273,26985647,19,1
63220293,26985603,15,1
63220335,26985676,15,1
63220359,26985547,15,1
63220385,26985656,19,1
63220405,26985675,15,1
63220493,26985572,44,1
63220495,26985576,42,1
63220286,26985572,16,1
63220302,26985636,17,1
63220308,26985679,15,1
63220316,26985576,15,1
63220360,26985562,16,1
63220430,26985547,44,1
63220434,26985636,42,1
63220454,26985647,45,1
63220460,26985643,46,1
63220470,26985675,45,1
63220500,26985656,43,1
63220518,26985679,46,1
63220569,26985603,44,1
63220589,26985647,10,0
63220601,26985656,11,0
63220611,26985679,13,0
63220637,26985576,14,0
63220665,26985636,10,0
63220709,26985603,11,0
63220711,26985572,12,0
63220737,26985547,44,0
63220757,26985647,43,0
63220787,26985643,40,0
63220528,26985676,43,1
63220536,26985562,43,1
63220586,26985547,10,0
63220616,26985643,13,0
63220676,26985675,13,0
63220684,26985676,14,0
63220714,26985562,10,0
63220778,26985636,42,0
63220851,26985675,40,0
63220857,26985603,42,0
63220875,26985679,42,0
63220887,26985676,42,0
63221214,26985985,16,0
63221328,26985949,20,0
63221346,26985968,17,0
63220810,26985572,43,0
63220813,26985656,41,0
63220825,26985562,43,0
63220903,26985740,59,1
63221356,26985918,16,0
63221371,26985910,17,0
63220814,26985576,44,0
63221003,26985752,55,1
63221045,26985740,44,0
63221075,26985752,47,0
63221273,26985979,17,0
63221324,26986035,17,0
63221363,26985961,18,0
63221411,26985949,43,0
63221511,26985918,40,0
63221525,26986035,43,0
63221621,26986152,30,0
63221494,26985979,39,0
63221504,26985910,42,0
63221512,26985968,40,0
63221520,26985961,42,0
63221550,26985985,39,0
63221928,26986406,42,1
63221992,26986508,40,1
63222085,26986534,50,1
63222247,26986639,41,0
63222454,26986709,28,0
63222044,26986516,53,1
63222047,26986639,53,1
63222188,26986516,43,0
63222203,26986541,43,0
63222245,26986534,42,0
63222254,26986569,44,0
63222290,26986630,45,0
63222060,26986541,52,1
63222090,26986630,54,1
63222132,26986569,54,1
63222156,26986624,52,1
63222300,26986624,44,0
63222516,26986956,7,1
63222572,26986919,8,1
63222578,26986915,7,1
63222596,26986885,6,1
63222612,26986947,8,1
63222622,26986953,7,1
63222690,26986843,5,1
63222696,26986956,6,1
63222712,26986885,4,1
63222744,26986953,3,1
63222766,26986849,30,1
63222776,26986925,34,1
63222780,26986843,34,1
63222782,26986956,34,1
63222796,26986885,34,1
63222808,26986915,33,1
63222525,26986925,8,1
63222529,26986849,7,1
63222553,26986843,6,1
63222619,26986895,4,1
63222625,26986878,4,1
63222633,26986925,3,1
63222643,26986849,3,1
63222657,26986915,4,1
63222659,26986878,3,1
63222683,26986919,6,1
63222705,26986947,3,1
63222725,26986895,3,1
63222821,26986919,31,1
63222832,26986953,33,1
63222874,26986878,32,1
63222882,26986947,32,1
63222900,26986956,28,0
63222908,26986843,26,0
63222916,26986919,26,0
63222948,26986885,24,0
63222952,26986849,26,0
63222966,26986915,25,0
63222994,26986947,28,0
63223038,26987102,26,1
63223058,26987108,26,1
63222887,26986895,33,1
63222945,26986878,26,0
63222951,26986895,27,0
63222979,26986953,24,0
63222995,26986925,24,0
63223087,26986964,26,1
63223103,26987078,26,1
63223408,26987102,26,0
63223453,26987282,23,1
63223459,26987182,19,1
63223468,26987272,22,1
63223534,26987231,20,1
63223612,26987282,59,1
63223633,26987231,59,1
63223642,26987273,59,1
63223696,26987182,56,1
63223702,26987174,59,1
63223193,26987052,24,1
63223286,26986964,27,0
63223292,26987108,25,0
63223331,26987078,23,0
63223556,26987191,19,1
63223697,26987164,59,1
63223700,26987191,60,1
63223416,26987052,26,0
63223434,26987174,19,1
63223542,26987273,23,1
63223548,26987164,20,1
63223605,26987272,56,1
63223741,26987282,61,0
63223777,26987272,59,0
63223781,26987273,62,0
63223811,26987191,58,0
63223819,26987174,59,0
